,alightings,boardings,cross_street,daytype,location,month,on_street,routes,stop_id
170,4.9,2.3,1232 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.658436, 41.87432]}",2012-10-01T00:00:00.000,HARRISON,7,211
171,7.7,3.2,1336 WE ST,Weekday,"{'type': 'Point', 'coordinates': [-87.660199, 41.874335]}",2012-10-01T00:00:00.000,HARRISON,7,212
172,59.4,15.6,LOOMIS,Weekday,"{'type': 'Point', 'coordinates': [-87.661608, 41.874271]}",2012-10-01T00:00:00.000,HARRISON,7,213
173,31.1,4.2,LAFLIN,Weekday,"{'type': 'Point', 'coordinates': [-87.66414, 41.874251]}",2012-10-01T00:00:00.000,HARRISON,7,214
174,112.0,105.4,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66636841, 41.87427625]}",2012-10-01T00:00:00.000,HARRISON,7,215
175,11.8,8.6,HOYNE,Weekday,"{'type': 'Point', 'coordinates': [-87.678729, 41.874037]}",2012-10-01T00:00:00.000,HARRISON,7,216
176,21.7,8.1,LEAVITT,Weekday,"{'type': 'Point', 'coordinates': [-87.681205, 41.874009]}",2012-10-01T00:00:00.000,HARRISON,7,217
177,46.6,13.9,OAKLEY,Weekday,"{'type': 'Point', 'coordinates': [-87.68358895, 41.87398752]}",2012-10-01T00:00:00.000,HARRISON,7,218
178,109.1,85.9,WESTERN,Weekday,"{'type': 'Point', 'coordinates': [-87.68600523, 41.87396137]}",2012-10-01T00:00:00.000,HARRISON,7,219
179,14.4,10.7,CAMPBELL,Weekday,"{'type': 'Point', 'coordinates': [-87.688543, 41.873922]}",2012-10-01T00:00:00.000,HARRISON,7,220
180,9.8,4.7,MAPLEWOOD (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.690493, 41.873913]}",2012-10-01T00:00:00.000,HARRISON,7,221
181,75.5,10.4,WASHTENAW,Weekday,"{'type': 'Point', 'coordinates': [-87.693579, 41.87385]}",2012-10-01T00:00:00.000,HARRISON,7,222
182,71.1,56.5,CALIFORNIA,Weekday,"{'type': 'Point', 'coordinates': [-87.69597837, 41.87385973]}",2012-10-01T00:00:00.000,HARRISON,7,223
183,18.8,7.9,FRANCISCO,Weekday,"{'type': 'Point', 'coordinates': [-87.698405, 41.873809]}",2012-10-01T00:00:00.000,HARRISON,7,224
184,84.6,107.8,SACRAMENTO,Weekday,"{'type': 'Point', 'coordinates': [-87.70085097, 41.87385863]}",2012-10-01T00:00:00.000,HARRISON,7,225
185,18.7,15.7,ALBANY,Weekday,"{'type': 'Point', 'coordinates': [-87.70329197, 41.87382263]}",2012-10-01T00:00:00.000,HARRISON,7,226
186,89.1,49.5,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70571896, 41.8737524]}",2012-10-01T00:00:00.000,HARRISON,7,227
187,32.6,48.7,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70608349, 41.87496738]}",2012-10-01T00:00:00.000,CONGRESS,7,228
188,1.9,1.9,SPAULDING,Weekday,"{'type': 'Point', 'coordinates': [-87.70823931, 41.87460174]}",2012-10-01T00:00:00.000,CONGRESS,7,229
189,85.3,85.2,HOMAN,Weekday,"{'type': 'Point', 'coordinates': [-87.71053731, 41.87459474]}",2012-10-01T00:00:00.000,CONGRESS,7,230
190,7.9,8.6,ST. LOUIS,Weekday,"{'type': 'Point', 'coordinates': [-87.71239028, 41.87437666]}",2012-10-01T00:00:00.000,CONGRESS,7,231
191,50.3,52.2,3700 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.71790509, 41.87452996]}",2012-10-01T00:00:00.000,CONGRESS,"7,126",233
192,121.0,62.6,ELM,Weekday,"{'type': 'Point', 'coordinates': [-87.628508, 41.903055]}",2012-10-01T00:00:00.000,STATE,36,5392
193,56.5,27.6,HAMLIN/INDEPENDENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.71961417, 41.87450949]}",2012-10-01T00:00:00.000,CONGRESS,"7,126",234
194,17.8,7.9,SPRINGFIELD,Weekday,"{'type': 'Point', 'coordinates': [-87.722588, 41.874496]}",2012-10-01T00:00:00.000,CONGRESS,7,235
195,9.3,3.6,KARLOV,Weekday,"{'type': 'Point', 'coordinates': [-87.72774701, 41.87439868]}",2012-10-01T00:00:00.000,CONGRESS,7,237
196,37.6,7.6,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.73270301, 41.87434644]}",2012-10-01T00:00:00.000,CONGRESS,7,239
197,83.5,15.5,KOSTNER,Weekday,"{'type': 'Point', 'coordinates': [-87.73569932, 41.87377475]}",2012-10-01T00:00:00.000,HARRISON,7,240
198,9.8,4.7,KILBOURN (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.73746946, 41.87334431]}",2012-10-01T00:00:00.000,HARRISON,7,241
199,8.2,3.8,KOLMAR (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.73913875, 41.87330223]}",2012-10-01T00:00:00.000,HARRISON,7,242
200,4.1,1.3,4630 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.74082431, 41.87324864]}",2012-10-01T00:00:00.000,HARRISON,7,243
201,38.6,3.8,KILPATRICK,Weekday,"{'type': 'Point', 'coordinates': [-87.7424164, 41.87319817]}",2012-10-01T00:00:00.000,HARRISON,7,244
202,38.3,33.7,LAVERGNE,Weekday,"{'type': 'Point', 'coordinates': [-87.74898757, 41.87307396]}",2012-10-01T00:00:00.000,HARRISON,"7,57",246
203,116.5,54.8,LEAMINGTON,Weekday,"{'type': 'Point', 'coordinates': [-87.75320123, 41.87305352]}",2012-10-01T00:00:00.000,HARRISON,"7,57",247
204,94.5,97.0,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75465067, 41.8730184]}",2012-10-01T00:00:00.000,HARRISON,"7,57",248
205,40.9,5.4,LOCKWOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.75730323, 41.87295351]}",2012-10-01T00:00:00.000,HARRISON,7,249
206,11.3,2.0,5400 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.75948024, 41.87295262]}",2012-10-01T00:00:00.000,HARRISON,7,250
207,193.6,3.2,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76447722, 41.87292396]}",2012-10-01T00:00:00.000,HARRISON,7,252
208,1.6,6.1,5500 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.76277284, 41.86555077]}",2012-10-01T00:00:00.000,ROOSEVELT,12,257
209,3.2,7.1,54TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.75945922, 41.86559297]}",2012-10-01T00:00:00.000,ROOSEVELT,12,258
210,3.9,25.9,5300 W. (Kropp Forge Co.),Weekday,"{'type': 'Point', 'coordinates': [-87.75705277, 41.86564938]}",2012-10-01T00:00:00.000,ROOSEVELT,12,259
211,3.6,22.0,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75467392, 41.86564859]}",2012-10-01T00:00:00.000,ROOSEVELT,12,260
212,5.0,17.1,51ST AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.75213825, 41.86573504]}",2012-10-01T00:00:00.000,ROOSEVELT,12,261
213,7.1,29.5,50TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.74975926, 41.86574977]}",2012-10-01T00:00:00.000,ROOSEVELT,12,262
214,21.6,13.8,49TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.74732747, 41.86578791]}",2012-10-01T00:00:00.000,ROOSEVELT,12,263
215,1.5,8.7,47TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.74241065, 41.86585838]}",2012-10-01T00:00:00.000,ROOSEVELT,12,265
216,13.3,9.4,KILBOURN,Weekday,"{'type': 'Point', 'coordinates': [-87.73749989, 41.8659273]}",2012-10-01T00:00:00.000,ROOSEVELT,12,268
217,38.1,84.4,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.73259722, 41.86599795]}",2012-10-01T00:00:00.000,ROOSEVELT,12,270
218,66.5,87.1,KARLOV,Weekday,"{'type': 'Point', 'coordinates': [-87.727721, 41.866075]}",2012-10-01T00:00:00.000,ROOSEVELT,12,272
219,45.9,118.0,SPRINGFIELD,Weekday,"{'type': 'Point', 'coordinates': [-87.72282126, 41.86611509]}",2012-10-01T00:00:00.000,ROOSEVELT,12,274
220,90.4,204.2,INDEPENDENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.72026246, 41.86614847]}",2012-10-01T00:00:00.000,ROOSEVELT,12,275
221,53.0,143.1,LAWNDALE,Weekday,"{'type': 'Point', 'coordinates': [-87.71794192, 41.86617777]}",2012-10-01T00:00:00.000,ROOSEVELT,12,277
222,102.6,205.4,CENTRAL PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.71563462, 41.86620404]}",2012-10-01T00:00:00.000,ROOSEVELT,12,278
223,100.7,80.2,ST. LOUIS,Weekday,"{'type': 'Point', 'coordinates': [-87.713081, 41.866258]}",2012-10-01T00:00:00.000,ROOSEVELT,12,279
224,114.5,50.1,ALBANY,Weekday,"{'type': 'Point', 'coordinates': [-87.703247, 41.86634562]}",2012-10-01T00:00:00.000,ROOSEVELT,12,283
225,77.3,89.4,SACRAMENTO,Weekday,"{'type': 'Point', 'coordinates': [-87.7009535, 41.8663703]}",2012-10-01T00:00:00.000,ROOSEVELT,12,284
226,148.5,57.5,FRANCISCO,Weekday,"{'type': 'Point', 'coordinates': [-87.698427, 41.866419]}",2012-10-01T00:00:00.000,ROOSEVELT,12,285
227,19.3,36.4,WASHTENAW,Weekday,"{'type': 'Point', 'coordinates': [-87.693527, 41.866475]}",2012-10-01T00:00:00.000,ROOSEVELT,12,287
228,4.2,12.4,TALMAN,Weekday,"{'type': 'Point', 'coordinates': [-87.692302, 41.866485]}",2012-10-01T00:00:00.000,ROOSEVELT,12,288
229,1.9,8.2,WOLCOTT,Weekday,"{'type': 'Point', 'coordinates': [-87.6735674, 41.86662475]}",2012-10-01T00:00:00.000,ROOSEVELT,12,296
230,44.7,134.2,WOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.67146821, 41.86664343]}",2012-10-01T00:00:00.000,ROOSEVELT,12,297
231,192.7,150.8,PAULINA,Weekday,"{'type': 'Point', 'coordinates': [-87.66900774, 41.86669057]}",2012-10-01T00:00:00.000,ROOSEVELT,12,298
232,5.9,5.3,LAFLIN,Weekday,"{'type': 'Point', 'coordinates': [-87.66409989, 41.86676743]}",2012-10-01T00:00:00.000,ROOSEVELT,12,300
233,94.9,68.6,THROOP,Weekday,"{'type': 'Point', 'coordinates': [-87.65925658, 41.86684613]}",2012-10-01T00:00:00.000,ROOSEVELT,12,302
234,186.6,299.4,RACINE,Weekday,"{'type': 'Point', 'coordinates': [-87.65681615, 41.86688693]}",2012-10-01T00:00:00.000,ROOSEVELT,12,303
235,41.4,108.7,BLUE ISLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.65360529, 41.86693795]}",2012-10-01T00:00:00.000,ROOSEVELT,12,305
236,71.5,94.0,MORGAN,Weekday,"{'type': 'Point', 'coordinates': [-87.65122372, 41.86702954]}",2012-10-01T00:00:00.000,ROOSEVELT,12,306
237,64.2,27.2,900 EAST,Weekday,"{'type': 'Point', 'coordinates': [-87.64940554, 41.86700611]}",2012-10-01T00:00:00.000,ROOSEVELT,12,307
238,219.8,293.5,JEFFERSON,Weekday,"{'type': 'Point', 'coordinates': [-87.64227064, 41.86711861]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",310
239,175.8,610.8,CANAL,Weekday,"{'type': 'Point', 'coordinates': [-87.63882598, 41.86713891]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",312
240,15.6,9.3,327 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.63557243, 41.86718878]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",313
241,388.9,48.5,CLARK,Weekday,"{'type': 'Point', 'coordinates': [-87.63060611, 41.86723861]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",315
242,2370.9,322.2,STATE,Weekday,"{'type': 'Point', 'coordinates': [-87.62711056, 41.86728699]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,130,146,192",316
243,493.0,27.9,MICHIGAN,Weekday,"{'type': 'Point', 'coordinates': [-87.624345, 41.867333]}",2012-10-01T00:00:00.000,ROOSEVELT,12,318
244,39.9,8.9,327 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.6355436, 41.86741626]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",326
245,775.8,340.0,CANAL,Weekday,"{'type': 'Point', 'coordinates': [-87.63905542, 41.86740019]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",327
246,122.8,97.7,CLINTON,Weekday,"{'type': 'Point', 'coordinates': [-87.64057609, 41.86735198]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",328
247,327.3,234.2,JEFFERSON,Weekday,"{'type': 'Point', 'coordinates': [-87.64204071, 41.86732793]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,18,N62",329
248,499.5,259.0,HALSTED,Weekday,"{'type': 'Point', 'coordinates': [-87.64654307, 41.86727379]}",2012-10-01T00:00:00.000,ROOSEVELT,12,331
249,38.4,47.1,900 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.64943144, 41.86721921]}",2012-10-01T00:00:00.000,ROOSEVELT,12,332
250,129.6,81.9,MORGAN,Weekday,"{'type': 'Point', 'coordinates': [-87.65089349, 41.86718872]}",2012-10-01T00:00:00.000,ROOSEVELT,12,333
251,151.4,78.2,BLUE ISLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.65307965, 41.8671672]}",2012-10-01T00:00:00.000,ROOSEVELT,12,334
252,17.6,12.3,MAY,Weekday,"{'type': 'Point', 'coordinates': [-87.65499111, 41.86711341]}",2012-10-01T00:00:00.000,ROOSEVELT,12,335
253,285.4,188.8,RACINE,Weekday,"{'type': 'Point', 'coordinates': [-87.65651505, 41.86710533]}",2012-10-01T00:00:00.000,ROOSEVELT,12,336
254,123.1,100.1,THROOP,Weekday,"{'type': 'Point', 'coordinates': [-87.65903469, 41.86706609]}",2012-10-01T00:00:00.000,ROOSEVELT,12,337
255,332.3,360.3,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66619588, 41.86695091]}",2012-10-01T00:00:00.000,ROOSEVELT,12,340
256,163.5,163.5,PAULINA,Weekday,"{'type': 'Point', 'coordinates': [-87.66879274, 41.86702876]}",2012-10-01T00:00:00.000,ROOSEVELT,12,341
257,180.5,66.7,WOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.67112322, 41.86700369]}",2012-10-01T00:00:00.000,ROOSEVELT,12,342
258,18.8,2.4,WOLCOTT,Weekday,"{'type': 'Point', 'coordinates': [-87.67353822, 41.86695936]}",2012-10-01T00:00:00.000,ROOSEVELT,12,343
259,213.6,71.0,DAMEN,Weekday,"{'type': 'Point', 'coordinates': [-87.67595278, 41.86693534]}",2012-10-01T00:00:00.000,ROOSEVELT,12,344
260,266.7,361.8,WESTERN,Weekday,"{'type': 'Point', 'coordinates': [-87.68585449, 41.86671595]}",2012-10-01T00:00:00.000,ROOSEVELT,12,348
261,11.6,19.2,CAMPBELL (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.68877572, 41.86668409]}",2012-10-01T00:00:00.000,ROOSEVELT,12,349
262,16.7,3.9,TALMAN,Weekday,"{'type': 'Point', 'coordinates': [-87.692167, 41.86659701]}",2012-10-01T00:00:00.000,ROOSEVELT,12,350
263,76.3,17.9,WASHTENAW,Weekday,"{'type': 'Point', 'coordinates': [-87.6933021, 41.86663483]}",2012-10-01T00:00:00.000,ROOSEVELT,12,351
264,80.5,58.6,FRANCISCO,Weekday,"{'type': 'Point', 'coordinates': [-87.69825112, 41.86656508]}",2012-10-01T00:00:00.000,ROOSEVELT,12,353
265,122.5,105.2,SACRAMENTO,Weekday,"{'type': 'Point', 'coordinates': [-87.70064598, 41.86653975]}",2012-10-01T00:00:00.000,ROOSEVELT,12,354
266,51.7,84.8,ALBANY,Weekday,"{'type': 'Point', 'coordinates': [-87.70314478, 41.86651191]}",2012-10-01T00:00:00.000,ROOSEVELT,12,355
267,364.9,348.6,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70540269, 41.86650058]}",2012-10-01T00:00:00.000,ROOSEVELT,12,356
268,71.6,53.5,SPAULDING,Weekday,"{'type': 'Point', 'coordinates': [-87.70792594, 41.86644971]}",2012-10-01T00:00:00.000,ROOSEVELT,12,357
269,396.5,301.3,HOMAN,Weekday,"{'type': 'Point', 'coordinates': [-87.71026976, 41.86641794]}",2012-10-01T00:00:00.000,ROOSEVELT,12,358
270,111.8,70.9,ST. LOUIS,Weekday,"{'type': 'Point', 'coordinates': [-87.71287363, 41.86640459]}",2012-10-01T00:00:00.000,ROOSEVELT,12,359
271,108.4,25.4,LAWNDALE,Weekday,"{'type': 'Point', 'coordinates': [-87.71776518, 41.86634534]}",2012-10-01T00:00:00.000,ROOSEVELT,12,361
272,215.5,99.4,INDEPENDENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.71938526, 41.86632553]}",2012-10-01T00:00:00.000,ROOSEVELT,12,362
273,208.3,42.5,SPRINGFIELD,Weekday,"{'type': 'Point', 'coordinates': [-87.72265925, 41.86628473]}",2012-10-01T00:00:00.000,ROOSEVELT,12,364
274,558.3,189.7,PULASKI,Weekday,"{'type': 'Point', 'coordinates': [-87.72504075, 41.86625401]}",2012-10-01T00:00:00.000,ROOSEVELT,12,365
275,115.5,40.0,KARLOV,Weekday,"{'type': 'Point', 'coordinates': [-87.72754305, 41.86620917]}",2012-10-01T00:00:00.000,ROOSEVELT,12,366
276,122.0,45.2,KEELER,Weekday,"{'type': 'Point', 'coordinates': [-87.72995235, 41.86618436]}",2012-10-01T00:00:00.000,ROOSEVELT,12,367
277,102.7,29.6,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.73235721, 41.86612304]}",2012-10-01T00:00:00.000,ROOSEVELT,12,368
278,156.5,49.3,KOSTNER,Weekday,"{'type': 'Point', 'coordinates': [-87.73479765, 41.86610406]}",2012-10-01T00:00:00.000,ROOSEVELT,12,369
279,11.9,5.9,KILBOURN,Weekday,"{'type': 'Point', 'coordinates': [-87.73720243, 41.86606861]}",2012-10-01T00:00:00.000,ROOSEVELT,12,370
280,10.4,1.1,47TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.7422535, 41.86601816]}",2012-10-01T00:00:00.000,ROOSEVELT,12,373
281,78.8,38.5,49TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.74702963, 41.86593304]}",2012-10-01T00:00:00.000,ROOSEVELT,12,375
282,45.7,6.7,50TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.74946275, 41.86590245]}",2012-10-01T00:00:00.000,ROOSEVELT,12,376
283,24.7,4.0,51ST AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.75203042, 41.86584906]}",2012-10-01T00:00:00.000,ROOSEVELT,12,377
284,8.2,1.3,5300 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.7570127, 41.86581474]}",2012-10-01T00:00:00.000,ROOSEVELT,12,379
285,12.9,2.2,54TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.75926107, 41.86576771]}",2012-10-01T00:00:00.000,ROOSEVELT,12,380
286,4.4,0.2,5500 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.7620988, 41.86571503]}",2012-10-01T00:00:00.000,ROOSEVELT,12,381
287,240.2,39.5,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.76416931, 41.86566632]}",2012-10-01T00:00:00.000,ROOSEVELT,12,382
288,156.6,619.2,AUSTIN,Weekday,"{'type': 'Point', 'coordinates': [-87.774043, 41.880313]}",2012-10-01T00:00:00.000,MADISON,20,386
289,5.1,159.2,MAYFIELD (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.7714723, 41.88000915]}",2012-10-01T00:00:00.000,MADISON,20,388
290,14.7,127.8,MENARD,Weekday,"{'type': 'Point', 'coordinates': [-87.76992191, 41.88008776]}",2012-10-01T00:00:00.000,MADISON,20,389
291,14.4,70.9,WALLER,Weekday,"{'type': 'Point', 'coordinates': [-87.76821491, 41.88010476]}",2012-10-01T00:00:00.000,MADISON,20,390
292,39.2,73.4,PARKSIDE,Weekday,"{'type': 'Point', 'coordinates': [-87.76661691, 41.88014676]}",2012-10-01T00:00:00.000,MADISON,20,391
293,15.8,81.7,PINE,Weekday,"{'type': 'Point', 'coordinates': [-87.7632177, 41.88018349]}",2012-10-01T00:00:00.000,MADISON,20,393
294,51.7,201.0,LOTUS (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.76191891, 41.88020276]}",2012-10-01T00:00:00.000,MADISON,20,394
295,31.5,126.6,LONG,Weekday,"{'type': 'Point', 'coordinates': [-87.75996715, 41.88019981]}",2012-10-01T00:00:00.000,MADISON,20,395
296,65.9,136.6,LOCKWOOD (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.75778965, 41.88025187]}",2012-10-01T00:00:00.000,MADISON,20,396
297,228.5,522.6,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75526, 41.88027]}",2012-10-01T00:00:00.000,MADISON,20,397
298,53.0,72.7,KILPATRICK,Weekday,"{'type': 'Point', 'coordinates': [-87.742998, 41.880443]}",2012-10-01T00:00:00.000,MADISON,20,402
299,47.4,52.4,KENTON (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.740705, 41.880475]}",2012-10-01T00:00:00.000,MADISON,20,403
300,197.0,185.8,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.7331241, 41.88053063]}",2012-10-01T00:00:00.000,MADISON,20,406
301,547.3,596.0,PULASKI,Weekday,"{'type': 'Point', 'coordinates': [-87.72582347, 41.88061422]}",2012-10-01T00:00:00.000,MADISON,20,409
302,114.4,193.2,SPRINGFIELD,Weekday,"{'type': 'Point', 'coordinates': [-87.723388, 41.880697]}",2012-10-01T00:00:00.000,MADISON,20,410
303,138.2,240.7,HAMLIN,Weekday,"{'type': 'Point', 'coordinates': [-87.721025, 41.88073]}",2012-10-01T00:00:00.000,MADISON,20,411
304,66.6,43.9,CENTRAL PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.7159745, 41.8808072]}",2012-10-01T00:00:00.000,MADISON,20,412
305,93.4,15.0,ST. LOUIS,Weekday,"{'type': 'Point', 'coordinates': [-87.71381964, 41.88081388]}",2012-10-01T00:00:00.000,MADISON,20,413
306,45.1,33.5,SPAULDING,Weekday,"{'type': 'Point', 'coordinates': [-87.708722, 41.880887]}",2012-10-01T00:00:00.000,MADISON,20,415
307,506.4,304.3,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.706333, 41.880902]}",2012-10-01T00:00:00.000,MADISON,20,416
308,81.2,72.0,ALBANY (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.703147, 41.880952]}",2012-10-01T00:00:00.000,MADISON,20,417
309,216.1,222.2,CALIFORNIA,Weekday,"{'type': 'Point', 'coordinates': [-87.69600765, 41.88100858]}",2012-10-01T00:00:00.000,MADISON,20,420
310,56.4,38.2,WASHTENAW,Weekday,"{'type': 'Point', 'coordinates': [-87.694048, 41.88103245]}",2012-10-01T00:00:00.000,MADISON,20,421
311,179.8,33.7,CAMPBELL (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.68897646, 41.88106252]}",2012-10-01T00:00:00.000,MADISON,20,423
312,159.8,130.6,HOYNE,Weekday,"{'type': 'Point', 'coordinates': [-87.679293, 41.881232]}",2012-10-01T00:00:00.000,MADISON,20,427
313,198.4,130.9,DAMEN,Weekday,"{'type': 'Point', 'coordinates': [-87.67685, 41.881262]}",2012-10-01T00:00:00.000,MADISON,20,428
314,44.5,74.5,UNITED CENTER (1900W),Weekday,"{'type': 'Point', 'coordinates': [-87.67424663, 41.88129674]}",2012-10-01T00:00:00.000,MADISON,20,429
315,94.7,66.6,WOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.67186305, 41.8813284]}",2012-10-01T00:00:00.000,MADISON,20,430
316,51.0,34.8,PAULINA,Weekday,"{'type': 'Point', 'coordinates': [-87.669513, 41.88137]}",2012-10-01T00:00:00.000,MADISON,20,431
317,349.8,189.4,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66699977, 41.88139461]}",2012-10-01T00:00:00.000,MADISON,20,432
318,51.6,219.1,THROOP (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.659765, 41.881525]}",2012-10-01T00:00:00.000,MADISON,20,435
319,67.1,204.6,RACINE (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.657333, 41.881545]}",2012-10-01T00:00:00.000,MADISON,20,436
320,23.8,115.3,ABERDEEN (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.654897, 41.881608]}",2012-10-01T00:00:00.000,MADISON,20,437
321,51.9,136.8,PEORIA,Weekday,"{'type': 'Point', 'coordinates': [-87.64983775, 41.88167775]}",2012-10-01T00:00:00.000,MADISON,20,439
322,387.4,332.4,MADISON,Weekday,"{'type': 'Point', 'coordinates': [-87.64728, 41.882]}",2012-10-01T00:00:00.000,HALSTED,"8,20",440
323,478.0,582.0,JEFFERSON,Weekday,"{'type': 'Point', 'coordinates': [-87.642848, 41.88311]}",2012-10-01T00:00:00.000,WASHINGTON,"J14,19,20,56",442
324,1192.9,980.2,CANAL,Weekday,"{'type': 'Point', 'coordinates': [-87.639976, 41.883084]}",2012-10-01T00:00:00.000,WASHINGTON,"19,20,56",443
325,62.6,68.6,FRANKLIN,Weekday,"{'type': 'Point', 'coordinates': [-87.635516, 41.883128]}",2012-10-01T00:00:00.000,WASHINGTON,"19,20,56,60,129,157",445
326,726.4,303.4,LASALLE,Weekday,"{'type': 'Point', 'coordinates': [-87.632625, 41.883137]}",2012-10-01T00:00:00.000,WASHINGTON,"19,20,56,60,129,157",446
327,1045.2,267.4,DEARBORN,Weekday,"{'type': 'Point', 'coordinates': [-87.629611, 41.883145]}",2012-10-01T00:00:00.000,WASHINGTON,"19,20,56,60,157",447
328,1655.8,151.7,STATE,Weekday,"{'type': 'Point', 'coordinates': [-87.62749695, 41.88316957]}",2012-10-01T00:00:00.000,WASHINGTON,"N4,19,20,56,60,N66,157",448
329,1197.1,904.5,WABASH (nearside GARLAND),Weekday,"{'type': 'Point', 'coordinates': [-87.625966, 41.883159]}",2012-10-01T00:00:00.000,WASHINGTON,"N4,19,20,56,60,N66,147,151,157",449
330,1241.8,1780.0,WABASH,Weekday,"{'type': 'Point', 'coordinates': [-87.625973, 41.88214]}",2012-10-01T00:00:00.000,MADISON,"J14,19,20,56,60,N66,124,157",450
331,610.2,1191.1,CLARK,Weekday,"{'type': 'Point', 'coordinates': [-87.630679, 41.882042]}",2012-10-01T00:00:00.000,MADISON,"J14,19,20,56,60,124,157",452
